UF,ESTADO,CARGO,SQ_CANDIDATO,NR_CANDIDATO,NM_URNA_CANDIDATO,DETALHE_SITUACAO_CAND,NR_PARTIDO,SG_PARTIDO,GENERO,COR_RACA,REELEICAO
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001724260,50008,CEARÁ DAS PRAIAS,DEFERIDO,50,PSOL,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001718027,3369,OBAMA,DEFERIDO,33,PMN,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609128,4445,DELEGADO RESENDE,DEFERIDO,44,UNIÃO,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605464,45000,ALVARO PORTO,DEFERIDO,45,PSDB,MASCULINO,BRANCA,S
PE,PERNAMBUCO,VICE-GOVERNADOR,170001717341,29,ANDERSON ISAIAS,INDEFERIDO COM RECURSO,29,PCO,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001723352,2721,ERONILDES BARBOSA,DEFERIDO,27,DC,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619711,22038,ALDENY BRUNO,DEFERIDO,22,PL,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001722256,35017,EDELSON BENÇA,DEFERIDO,35,PMB,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605465,45800,AMIGÃO LAMARTH PIANCO,DEFERIDO,45,PSDB,MASCULINO,INDÍGENA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001715594,21021,LUIZA MELO,DEFERIDO,21,PCB,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619701,22190,CABO AÊNIA,DEFERIDO,22,PL,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001595433,10110,ADELMO STO AMARO,DEFERIDO,10,REPUBLICANOS,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001723371,27497,CLAUDINHA,INDEFERIDO COM RECURSO,27,DC,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609868,51555,JOÃOZINHO TENÓRIO,DEFERIDO,51,PATRIOTA,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001613420,70420,MARCO SMOKE,DEFERIDO,70,AVANTE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001724264,50187,RÓ DO BAR,DEFERIDO,50,PSOL,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618736,11211,CLÓVIS PAIVA,DEFERIDO,11,PP,MASCULINO,PARDA,S
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001602542,1606,SIMONE FONTANA,DEFERIDO,16,PSTU,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619981,14100,TENENTE WEIDSON,RENÚNCIA,14,PTB,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001595436,10111,JOSI DA ONG,INDEFERIDO,10,REPUBLICANOS,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001613427,70444,NEGONA ALESSANDRA SANTOS,DEFERIDO,70,AVANTE,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620366,40707,COSETE CAMARA,DEFERIDO,40,PSB,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609929,5555,THIAGO DOCA,DEFERIDO,55,PSD,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001610744,77435,ENFERMEIRA BRUNA CAROLINA,DEFERIDO,77,SOLIDARIEDADE,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609088,2220,GEANE GABRIEL,DEFERIDO,22,PL,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609290,44234,SILMARA ENFERMEIRA,DEFERIDO,44,UNIÃO,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001721977,3511,EBSON SENA,INDEFERIDO,35,PMB,MASCULINO,PRETA,N
PE,PERNAMBUCO,1º SUPLENTE,170001610249,555,JULIO LOSSIO,DEFERIDO,36,AGIR,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001610743,77999,ALVARO FILHO,DEFERIDO,77,SOLIDARIEDADE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001610738,77000,ARMANDINHO,DEFERIDO,77,SOLIDARIEDADE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001613424,70333,ADELMO ARRUDA,RENÚNCIA,70,AVANTE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609858,51333,MICHEL VAQUEIRO,DEFERIDO,51,PATRIOTA,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609857,51123,DOUTOR SAULO,DEFERIDO,51,PATRIOTA,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618425,18188,KAKÁ BEZERRA,DEFERIDO,18,REDE,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001608976,13444,ODACY AMORIM,DEFERIDO,13,PT,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001718005,3319,MISSIONARIA MAIARA CRISTINA,DEFERIDO,33,PMN,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718136,33555,JOSAFÁ ALABASTRO,DEFERIDO,33,PMN,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605474,23423,VICTOR TORRES,DEFERIDO,23,CIDADANIA,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001726567,5121,ANSELMO SANTIAGO,DEFERIDO,51,PATRIOTA,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001619902,4013,VOLEIDE ARRUDA,DEFERIDO,40,PSB,FEMININO,AMARELA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001715426,2077,NANCY TIBURTINO,DEFERIDO,20,PSC,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001613266,1505,VÂNIO SILVA,DEFERIDO,15,MDB,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001595459,1001,DOUGLAS BRITO ATIVISTA,DEFERIDO,10,REPUBLICANOS,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001610730,77222,VICENTE GALVÃO,DEFERIDO,77,SOLIDARIEDADE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619982,14522,PROFESSOR GENESIANO,DEFERIDO,14,PTB,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001602573,1917,SUB TEN JEANNE,DEFERIDO,19,PODE,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609117,4410,DR LUCAS NOVAES,DEFERIDO,44,UNIÃO,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001722274,35235,MARCIO ALEXANDRE,INDEFERIDO,35,PMB,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001717464,2905,VADO ALVES,INDEFERIDO COM RECURSO,29,PCO,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605473,23999,PROFESSOR THIAGO,DEFERIDO,23,CIDADANIA,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001618606,1199,DEBORA SERAFIM,DEFERIDO,11,PP,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001602583,1901,TENENTE GIDEONE,DEFERIDO,19,PODE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605490,45678,IZAIAS REGIS,PENDENTE DE JULGAMENTO,45,PSDB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001619595,5055,PEDRO STILO,DEFERIDO,50,PSOL,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001739180,44544,WENDEL BONDE DA NOVA ALIANÇA,PENDENTE DE JULGAMENTO,44,UNIÃO,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001718008,3355,BIEL COSTA,DEFERIDO,33,PMN,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001723368,27123,EDSON DO UBER BOI BOM,INDEFERIDO COM RECURSO,27,DC,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618754,11013,RAFAEL LEITAO,DEFERIDO,11,PP,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718646,36232,WELSON AMARAL,DEFERIDO,36,AGIR,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001618601,1177,DR. ROGERIO LUCCA,DEFERIDO,11,PP,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001619580,1813,PAULO RUBEM,DEFERIDO,18,REDE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609300,44500,ANDRÉA PAULA DA SILVA,DEFERIDO,44,UNIÃO,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718137,33233,AECIO VIANA,DEFERIDO,33,PMN,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001610731,77699,PROFESSORA MALBA LUCENA,DEFERIDO,77,SOLIDARIEDADE,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001613419,70112,MANU TORRES,DEFERIDO,70,AVANTE,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618747,11234,JOEL GALDINO,DEFERIDO,11,PP,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618397,18118,EURICO CEZAR,DEFERIDO,18,REDE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609865,51422,EDILSON CARLOS,DEFERIDO,51,PATRIOTA,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001610405,7000,DR JOÃO FERRAZ,DEFERIDO,70,AVANTE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001728102,7707,CLEIDE LOPES,DEFERIDO,77,SOLIDARIEDADE,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001722268,35335,IRMÃO ALEXANDRE,INDEFERIDO,35,PMB,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605481,23456,DANNI DIAS,DEFERIDO,23,CIDADANIA,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620373,40004,DIEGO PEREZ,DEFERIDO,40,PSB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001736575,14300,IRMÃO TUTUI,PEDIDO NÃO CONHECIDO,14,PTB,NÃO DIVULGÁVEL,NÃO DIVULGÁVEL,Não divulgável
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620402,40156,JARBAS FILHO,DEFERIDO,40,PSB,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001717063,28007,MARCELO VIEIRA,DEFERIDO,28,PRTB,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001718775,3613,ZALDO BEZERRA,DEFERIDO,36,AGIR,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618407,50013,ALEXANDRE PIRES,DEFERIDO,50,PSOL,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001715429,2024,CARLA PATRÍCIA,DEFERIDO,20,PSC,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618942,12333,FALCÃO BENÉ PROFESSOR,DEFERIDO,12,PDT,MASCULINO,BRANCA,N
PE,PERNAMBUCO,SENADOR,170001613411,500,EUGÊNIA LIMA,DEFERIDO,50,PSOL,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001610573,7744,INDIO,DEFERIDO,77,SOLIDARIEDADE,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609309,44144,ARNALDO DELMONDES,RENÚNCIA,44,UNIÃO,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001608952,65123,JOÃO PAULO COSTA,DEFERIDO,65,PC do B,MASCULINO,BRANCA,S
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001730690,10021,DR ANSELMO,DEFERIDO,10,REPUBLICANOS,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001610404,7066,CÂNDIDO,DEFERIDO,70,AVANTE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605487,23232,FRANCISCO LAYON,DEFERIDO,23,CIDADANIA,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609113,4404,ALINE CORRÊA,DEFERIDO,44,UNIÃO,FEMININO,BRANCA,N
PE,PERNAMBUCO,VICE-GOVERNADOR,170001715591,21,RALINE ALMEIDA,DEFERIDO,21,PCB,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609078,2217,THIAGO PAES,DEFERIDO,22,PL,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619987,14999,MARCIO MAQUEIRO,DEFERIDO,14,PTB,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001717459,2907,KLEVER GARRETT,INDEFERIDO COM RECURSO,29,PCO,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001723361,2771,LELCES XAVIER,DEFERIDO,27,DC,MASCULINO,PARDA,N
PE,PERNAMBUCO,1º SUPLENTE,170001609175,444,MARCOS AMARAL,DEFERIDO,44,UNIÃO,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001610403,7040,CRISTIANE MONETA,DEFERIDO,70,AVANTE,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619692,22118,ITMARA SOUZA,DEFERIDO,22,PL,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619728,22353,SHERLEY GOMES,DEFERIDO,22,PL,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718135,33232,RAMINHO,INDEFERIDO,33,PMN,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609278,44888,ROSALY ALMEIDA ,DEFERIDO,44,UNIÃO,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609295,44644,AGOSTINHO FERRAZ SIM,DEFERIDO,44,UNIÃO,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619694,22122,KELLY SOUZA,DEFERIDO,22,PL,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609263,44944,ELLINSON DOS RODOVIARIOS,RENÚNCIA,44,UNIÃO,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001608957,65555,DENISE LIMA,DEFERIDO,65,PC do B,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618938,12254,ELISAMA ALMEIDA,INDEFERIDO,12,PDT,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609301,44422,LUIZ CARLOS,DEFERIDO,44,UNIÃO,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618946,12555,JANAÍNA GOMES,DEFERIDO,12,PDT,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001723377,27331,PING DA CONSTRUÇÃO,RENÚNCIA,27,DC,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001618608,1112,DELEGADO ISRAEL,DEFERIDO,11,PP,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718639,36400,ELISEU DE CAVALEIRO,DEFERIDO,36,AGIR,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619729,22337,MAURÍCIO RIBEIRO,DEFERIDO,22,PL,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620387,40678,PROFESSOR PAULO DUTRA,DEFERIDO,40,PSB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001723407,2868,MARIA EUNICE,DEFERIDO,28,PRTB,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001730689,10655,MISSIONÁRIA PAULA,DEFERIDO,10,REPUBLICANOS,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001724247,50118,ANTONIA ROSA,DEFERIDO,50,PSOL,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001602569,1988,RINALDO CARA VEIA,DEFERIDO,19,PODE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001602570,1933,SAID SOUSA,DEFERIDO,19,PODE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001726028,4544,AGENALDO LESSA,RENÚNCIA,45,PSDB,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001602580,1919,RICARDO TEOBALDO,DEFERIDO,19,PODE,MASCULINO,BRANCA,S
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620401,40999,MARCO AURELIO MEU AMIGO,DEFERIDO,40,PSB,MASCULINO,BRANCA,S
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001718010,3366,YEDA DE PEIXINHOS,DEFERIDO,33,PMN,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718138,33789,JOELSON O LISO,DEFERIDO,33,PMN,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001613437,70321,MURILO RABELLO,DEFERIDO,70,AVANTE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,SENADOR,170001609174,444,CARLOS ANDRADE LIMA,DEFERIDO,44,UNIÃO,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618751,11440,PASTORA MANA,DEFERIDO,11,PP,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609659,5145,KALINE SILVA,INDEFERIDO,51,PATRIOTA,FEMININO,BRANCA,N
PE,PERNAMBUCO,VICE-GOVERNADOR,170001602586,22,IZABEL URQUIZA,DEFERIDO,22,PL,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619717,22123,REBECA LUCENA,DEFERIDO,22,PL,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001620142,1401,BETE BARROS,INDEFERIDO COM RECURSO,14,PTB,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620367,40122,DAVI MUNIZ,DEFERIDO,40,PSB,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620379,40456,SIMONE SANTANA,DEFERIDO,40,PSB,FEMININO,BRANCA,S
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001610413,7077,FÁBIO GOMES  UNIDOS POR PE,DEFERIDO,70,AVANTE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001610732,77555,GUSTAVO GOUVEIA,DEFERIDO,77,SOLIDARIEDADE,MASCULINO,BRANCA,S
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618753,11333,ANTONIO FERNANDO,DEFERIDO,11,PP,MASCULINO,PARDA,S
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001634655,5170,ADEILDO AGUIAR,INDEFERIDO,51,PATRIOTA,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001618619,1167,BISPO MARCOS CAMPELO,DEFERIDO,11,PP,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001718028,3323,MARCELO SILVA,INDEFERIDO,33,PMN,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605494,23123,JESUINO ARAUJO,DEFERIDO,23,CIDADANIA,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619690,22822,TIAGO MEDEIROS,DEFERIDO,22,PL,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609032,1300,JOÃO ALFREDO,DEFERIDO,13,PT,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001722253,35222,ABELARDO CABRAL,DEFERIDO,35,PMB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001595476,1025,VALDECIRIO CAVALCANTI,RENÚNCIA,10,REPUBLICANOS,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609648,5114,TAWANA ROCHA,DEFERIDO,51,PATRIOTA,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001604066,10444,BARBOSA,DEFERIDO,10,REPUBLICANOS,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618422,18018,LUIZ ANTÔNIO,DEFERIDO,18,REDE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001610395,7090,DANY SENA,RENÚNCIA,70,AVANTE,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001595463,1077,GUSTAVO MATOS,DEFERIDO,10,REPUBLICANOS,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001604103,4599,LUCINEIDE BRASIL,INDEFERIDO,45,PSDB,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001619897,4010,MILTON COELHO,DEFERIDO,40,PSB,MASCULINO,BRANCA,S
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001723362,2744,LUIZ DE FRANÇA,DEFERIDO,27,DC,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001595471,1045,PROFESSOR SAMUEL,DEFERIDO,10,REPUBLICANOS,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609853,51222,GERA DO POSTO,DEFERIDO,51,PATRIOTA,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609931,55555,JOAQUIM,DEFERIDO,55,PSD,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001634986,2802,ANA KEYLLA,DEFERIDO,28,PRTB,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001610572,7700,DR. JOÃO,DEFERIDO,77,SOLIDARIEDADE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618426,50507,AIRLEY JUSTINO,RENÚNCIA,50,PSOL,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618400,50777,AILCE MOREIRA,DEFERIDO,50,PSOL,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609870,51820,RICARDO RADIADOR,DEFERIDO,51,PATRIOTA,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001634993,2811,MISSIONÁRIO FABIO MENDES,DEFERIDO,28,PRTB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001718029,3326,CLAUDIA ARAUJO,DEFERIDO,33,PMN,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001730172,8000,JOÃO PEDRO,DEFERIDO,80,UP,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609656,5144,ALUIZIO RADIALISTA,RENÚNCIA,51,PATRIOTA,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620370,40856,WILTON BRITO,DEFERIDO,40,PSB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718652,36336,JACKSON NOGUEIRA,DEFERIDO,36,AGIR,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001610950,90999,LUCIMAR AMORIM,DEFERIDO,90,PROS,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001722257,35879,PRISCILA SILVA,INDEFERIDO,35,PMB,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001618618,1170,DRA MANUELA ANGELO,DEFERIDO,11,PP,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001723353,2730,PASTOR GILSON SANTOS,DEFERIDO,27,DC,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618411,18613,GUTO SANTA CRUZ,DEFERIDO,18,REDE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001613431,70020,ERNANDE XAVIER,DEFERIDO,70,AVANTE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609275,44040,ELBA SANTOS,DEFERIDO,44,UNIÃO,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609851,51444,IRMA IOLANDA,DEFERIDO,51,PATRIOTA,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609089,2238,IVAN GUEDES,DEFERIDO,22,PL,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001613269,1533,TADINHO JOÃO,DEFERIDO,15,MDB,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620391,40700,AÇUCENA CALHEIROS,DEFERIDO,40,PSB,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618726,11321,LINDA VITAL,DEFERIDO,11,PP,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001610751,77122,LEANDRO KARIOKA,DEFERIDO,77,SOLIDARIEDADE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001602562,1977,CIDI,DEFERIDO,19,PODE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609040,1399,SUETÔNIO,DEFERIDO,13,PT,MASCULINO,PARDA,N
